고유번호,시설명,담당구,주소,연락처,홈페이지,추천수,주출입구 접근로 여부,장애인 전용 주차구역 여부,주출입구 높이차이 제거 여부,장애인용 승강기 여부,장애인 화장실 여부,장애인용 객실 이용가능 여부,장애인용 관람석 이용가능 여부,장애인 매표소 여부,시각장애인 편의서비스 여부,청각장애인 편의서비스 여부,안내 서비스 여부,휠체어 대여 여부
537,신림지구대치안센터,관악구,서울시 관악구 신원로 36,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
546,성내3 치안센터,강동구,서울시 강동구 양재대로1길 5,02-485-0113 ,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
741,가양동우체국,강서구,서울시 강서구 허준로 95-5,02-2668-0100,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1587,영서교회,영등포구,서울시 영등포구 문래북로   44,02-2633-0725,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
334,용산등기소,용산구,서울시 용산구 백범로90길 32,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
87,중화1동주민센터,중랑구,서울시 중랑구 동일로134길 17,02-2094-6320,http://dong.jungnang.seoul.kr/dong/main.do?dong=09,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
100,사당2동주민센터,동작구,서울시 동작구 동작대로29길 63-26,02-534-0010,http://www.dongjak.go.kr/dong/main/main.do?dongCode=09,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5273,에이스테크노타워3차,구로구,서울시 구로구 디지털로29길 38,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
183,공덕동주민센터,마포구,서울시 마포구 만리재옛길 84,02-3153-6500,http://www.mapo.go.kr/CmsWeb/template/gongdeok,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
936,강북으뜸내과,동대문구,서울시 동대문구 전농로 110,02-2248-1191,,0,Y,N,N,N,N,N,N,N,N,N,N,N
941,리더스 피부과,강남구,서울시 강남구 도산대로  212,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
306,암사1동 주민센터,강동구,서울시 강동구 올림픽로8가길 57,02-3425-7580,http://dong.gangdong.go.kr/site/contents/dong/3240045/main.jsp,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1810,대학생성경읽기선교회,동대문구,서울시 동대문구 약령시로9길 71-2,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
466,대방지구대,동작구,서울시 동작구 신대방1다길 24,02-821-2431,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
472,길2동치안센터,강동구,서울시 강동구 천호대로17길 6,02-473-0112 ,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
226,신사1동 주민센터,은평구,서울시 은평구 은평로2길 2,02-351-5332,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002307,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
240,장안1동주민센터,동대문구,서울시 동대문구 한천로18길 52,02-2171-6282,http://dong.ddm.go.kr/intro,0,N,Y,N,N,Y,N,N,N,N,N,N,N
5974,유시어터,강남구,서울시 강남구 청담동 22-13 청담빌딩,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5981,야마하아티스트서비스서울(삼성동),강남구,서울시 강남구 삼성동 159 코엑스 1층,,,0,N,N,N,N,N,N,N,N,N,N,N,N
4027,구립서원어린이집,관악구,서울시 관악구 서원3길 25,02-889-5845,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4036,사랑어린이집,용산구,서울시 용산구 우사단로2가길 42-5,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3310,개포 고등학교,강남구,서울시 강남구 개포로 402,02-576-3333,www.gaepo.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4435,중앙청사어린이집,종로구,서울시 종로구 효자로 39,02-735-6400,http://www.jakidscare.co.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3175,대청중학교,강남구,서울시 강남구 양재천로 321,02-553-9830,www.daecheong.ms.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3178,신정여자중학교,강서구,서울시 강서구 등촌로13아길 20,02-2644-3548,www.shinjeong.ms.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2795,거여초등학교,송파구,서울시 송파구 마천로25길 18,02-400-9335,www.geo-yeo.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2566,위례초등학교,강동구,서울시 강동구 명일로 23,02-489-0061,www.wirye.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2422,새서울병원,노원구,서울시 노원구 동일로 1678,02-930-5858,www.nshospital.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2926,영화초등학교,동작구,서울시 동작구 등용로8길 3,02-824-6051,www.youngwha.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2426,강서성모요양병원,강서구,서울시 강서구 화곡로  416,02-3663-9090,www.ksmh.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3091,등명중학교,강서구,서울시 강서구 공항대로39길 59,02-2658-2727,www.deungmyoung.ms.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3094,방학중,도봉구,서울시 도봉구 시루봉로  188,02-956-8343,www.banghak.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3095,신연중학교,서대문구,서울시 서대문구 모래내로 408,02-379-4317,www.sinyeon.ms.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2465,늘사랑유치원,강동구,서울시 강동구 아리수로98길 62,02-3426-8700,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2475,유성유치원,용산구,서울시 용산구 회나무로13가길 16,02-792-8691~2,www.yusungkids.org,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4173,선일어린이집,은평구,서울시 은평구 갈현로33길  30,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4181,솔로몬어린이집,광진구,서울시 광진구 긴고랑로7길 73,02-469-9976,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
2814,군자초등학교,동대문구,서울시 동대문구 한천로6길 21,02-2244-0488,www.kunja.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2820,마천초등학교,송파구,서울시 송파구 마천로61다길 24,02-400-6773,www.smacheon.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2341,더 조은병원,강남구,서울시 강남구 논현로 705,02-1588-0852,www.joeun4u.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4690,대학동주민센터,관악구,서울시 관악구 봉천로 279-8,02-879-4801,http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7230,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4285,신선어린이집,강북구,서울시 강북구 노해로17길 9,02-906-0977,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5274,ACE테크노타워8차,구로구,서울시 구로구 디지털로33길 11,,,1,Y,Y,N,N,Y,N,N,N,N,N,N,N
4091,이화 어린이집,강동구,서울시 강동구 진황도로 209-11,02-486-1080,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4797,동대문우체국,동대문구,서울시 동대문구 천호대로 4,02-2252-0014,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4803,서울북부지방법원,도봉구,서울시 도봉구 마들로  749,02-910-3114,,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2282,다나병원,도봉구,서울시 도봉구 해등로 129,02-942-8000,,0,Y,N,Y,Y,N,N,N,N,N,N,N,N
5275,LG가산디지털센터,금천구,서울시 금천구 가산디지털1로  189,,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2337,송파참병원,송파구,서울시 송파구 마천로 164,02-409-2114,www.chamhospital.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2345,서울대효병원,강서구,서울시 강서구 강서로47가길 33,02-2663-1114,www.seouldh.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5508,KT신촌지사(신촌전화국),마포구,서울시 마포구 월드컵북로2길 65,02-335-0800/1577-7329,http://www.kt.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
102,서초3동주민센터,서초구,서울시 서초구 반포대로10길 10,02-2155-7462,http://www.seocho.go.kr/site/v2/index.jsp,0,Y,Y,N,N,N,N,N,N,N,N,N,N
482,등촌2파출소,강서구,서울시 강서구 등촌로  167,02-2651-0330 ,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1494,엘웨딩뷔폐,강동구,서울시 강동구 천호대로 1452,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
794,달빛마루도서관,성북구,서울시 성북구 종암로  167,02-911-0993,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
150,월곡1동주민센터,성북구,서울시 성북구 오패산로 96,02-941-4671,http://www.seongbuk.go.kr/sb/dong/dongcenter/wooridongintro/worlgok1dong/dongintro.jsp,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
151,응암2동주민센터,은평구,서울시 은평구 백련산로  100,02-351-5242 ,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002311,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
506,휘경파출소,동대문구,서울시 동대문구 망우로20길 1,02-2244-2301,,0,Y,N,Y,N,Y,N,Y,N,N,N,N,N
510,정릉2동파출소,성북구,서울시 성북구 정릉로26길 6,02-914-0730,,0,N,Y,N,N,N,N,N,N,N,N,N,N
1526,대광교회,노원구,서울시 노원구 공릉로 326-12,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1533,수도교회,종로구,서울시 종로구 인왕산로1길 11,02-737-0226,www.sudoch.org,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1548,묵동장로교회,중랑구,서울시 중랑구 중랑천로 304,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
136,길음1동주민센터,성북구,서울시 성북구 길음로 92,02-919-6560,http://www.seongbuk.go.kr/sb/dong/dongcenter/wooridongintro/kilum1dong/dongintro.jsp,0,N,Y,N,Y,Y,N,N,N,N,N,N,N
3908,민주어린이집,광진구,서울시 광진구 동일로26길 47,02-469-1956,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
446,방범CCTV관제센터,중랑구,서울시 중랑구 봉우재로6길 5,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
464,상도4동파출소,동작구,서울시 동작구 성대로29길 61,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
679,휘경동우체국,동대문구,서울시 동대문구 회기로 201,02-965-2336 ,,0,N,N,Y,N,Y,N,N,N,N,N,N,N
1460,더블유웨딩,중랑구,서울시 중랑구 동일로  922,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1467,빌라드 베일리,강남구,서울시 강남구 도산대로 150,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5777,압구정클럽,강남구,서울시 강남구 신사동 640-2,,,0,N,N,N,N,N,N,N,N,N,N,N,N
443,제기파출소,동대문구,서울시 동대문구 회기로 16,02-928-5065,,2,Y,N,Y,N,N,N,N,N,N,N,N,N
2240,유광사병원,강서구,서울시 강서구 강서로  194,02-2608-9237,www.yookwangsa.co.kr/,0,Y,N,Y,Y,N,N,N,N,N,N,N,N
3154,신방학중,도봉구,서울시 도봉구 시루봉로 156,02-956-8234,www.sbh.ms.kr,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
2540,천호유치원,강동구,서울시 강동구 구천면로  238,02-470-1633,www.cheonhokid.co.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2142,연세대학교 B14.일반병동,서대문구,서울시 서대문구 연세로  50,02-1599-1004,sev.iseverance.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2406,밀레니엄차과 병원 ,종로구,서울시 종로구 종로 78,02-732-2875,www.white4u.co.kr,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
2719,개봉초등학교,구로구,서울시 구로구 개봉로16길 30-11,02-2612-6058,www.seoulgaebong.es.kr/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
2115,롯데마트,구로구,서울시 구로구 경인로 482,02-2639-2500,www.lottemart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
321,신정2동주민센터,양천구,서울시 양천구 목동동로 152,02-2620-4210,http://www.yangcheon.go.kr/dong/dong0008/dongCenter/main.do,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
322,구로4동 주민센터,구로구,서울시 구로구 구로동로28길 94,02-2620-7500,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1005,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1462,강동아트센터,강동구,서울시 강동구 동남로 874,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4160,닥터윤어린이집,송파구,서울시 송파구 오금로44길 9,02-408-3824,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
644,통의 우체국,종로구,서울시 종로구 자하문로 30,02-738-2005,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1770,제기동천주교회,동대문구,서울시 동대문구 약령시로 31,,,1,Y,Y,N,N,N,N,N,N,N,N,N,N
1790,정릉감리교회,성북구,서울시 성북구 보국문로8길 23,02-914-8082,www.jmc.or.kr,0,N,Y,N,N,N,N,N,N,N,N,N,N
1915,길상사,성북구,서울시 성북구 선잠로5길 68,,,0,N,N,N,N,N,N,N,N,N,N,N,N
1917,정법사,성북구,서울시 성북구 대사관로13길 44,02-762-0774,www.jbtemple.org,0,N,Y,N,N,N,N,N,N,N,N,N,N
1922,광림교회(증축),강남구,서울시 강남구 논현로175길 49,02-2056-5600,www.klmc.net/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
463,상도3동파출소,동작구,서울시 동작구 상도로 87,02-814-6189,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
665,성산2동우체국,마포구,서울시 마포구 월드컵북로 227,02-306-2006,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
1680,수정교회,양천구,서울시 양천구 남부순환로 433,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
1677,삼룡사,중랑구,서울시 중랑구 용마산로112나길 41,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1679,영신교회,양천구,서울시 양천구 목동로19길 28,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
1713,성실교회,강북구,서울시 강북구 노해로 50,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3197,천일중학교,강동구,서울시 강동구 천중로 57,02-475-1806,www.cheonil.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3203,태릉중학교,중랑구,서울시 중랑구 공릉로2길  60-25,02-973-4356,http://www.taereung.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3621,더블유스터디학원,도봉구,서울시 도봉구 마들로13길   153,,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
4721,동부교육청,동대문구,서울시 동대문구 전농로 168,02-2217-7323,http://www.sendb.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3393,한서고등학교,강서구,서울시 강서구 양천로11길  47,02-2664-3535,http://www.hanseo.hs.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3665,세일학원,노원구,서울시 노원구 중계로 206,02-951-3131,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5387,벽산디지털밸리,영등포구,서울시 영등포구 경인로71길   70,02-2677-1400,http://www.soffice.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5395,이-글타운아파트형공장,성동구,서울시 성동구 광나루로6길  20,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5396,한국요꼬가와전기 양평동사옥,영등포구,서울시 영등포구 선유로45길 21,02-2628-6000,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5502,강동전화국,강동구,서울시 강동구 천호대로175길 39,1577-7314,http://www.kt.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4539,가람어린이집,강서구,서울시 강서구 곰달래로53길 112,02-2655-0644,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4542,뉴솔로몬어린이집,중랑구,서울시 중랑구 용마공원로5길 15,02-495-0101,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4562,예맘어린이집,강동구,서울시 강동구 명일로  157-6,02-474-7022,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4326,샛별사랑어린이집,도봉구,서울시 도봉구 해등로17길 109,02-903-5933,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4367,예쁜어린이집,강서구,서울시 강서구 초록마을로  31,02-6082-4218,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4655,은평구민체육센터,은평구,서울시 은평구 진관1로 40,02-460-2608,http://www.efmc.or.kr/public_html/sports/soccer/introduce.asp,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4272,한경어린이집,구로구,서울시 구로구 부일로11길 105,,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N
3692,모안미술학원,성북구,서울시 성북구 화랑로19길 67,02-915-3916,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2902,남사초등학교,동작구,서울시 동작구 동작대로13길 22,02-522-0333,www.namsa.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3586, 비비엘어학원,서초구,서울시 서초구 방배중앙로  126,02-593-0588,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3707,(주)시사 일본어 학원(대승빌딩),강남구,서울시 강남구 강남대로92길 17,02-555-1582,http://www.japansisa.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3240,숙명 여자 중학교,강남구,서울시 강남구 남부순환로 2807,02-3462-0642,www.sookmyung.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2681,서울인왕초등학교,서대문구,서울시 서대문구 세무서길 33-9,02-395-4094,www.inwang.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2541,큰별유치원,성동구,서울시 성동구 아차산로7길  15-8,02-467-3766,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2306,혜담요양병원,도봉구,서울시 도봉구 도봉로152길 26,02-3494-3114,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4124,점프어린이집,중랑구,서울시 중랑구 동일로112길 21,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2161,강남을지병원,강남구,서울시 강남구 도산대로 202,02-1899-0001,gangnam.eulji.co.kr/,0,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N
2167,을지병원(행정동),노원구,서울시 노원구 공릉로59나길 52,02-1899-0001,www.eulji.or.kr/default.asp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2195,서울복지병원,영등포구,서울시 영등포구 도림로  142,02-845-0777,www.seoulbokji.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2207,강북예치과병원,노원구,서울시 노원구 노해로 480,02-938-2833,www.kangbukye.com/,0,Y,N,N,Y,Y,N,N,N,N,N,N,N
2180,한국원자력의학원자력병원,노원구,서울시 노원구 노원로 75,02-970-2114,www.kirams.re.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2328,신우요양병원,동대문구,서울시 동대문구 한천로 207,02-2214-7582,www.sinwoohospital.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2028,성북성결교회,성북구,서울시 성북구 길음로 14-1,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2035,한국SGI(남묘호랭개교),강남구,서울시 강남구 남부순환로378길 42,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1723,화양교회,광진구,서울시 광진구 능동로 195-12,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1725,청암교회,은평구,서울시 은평구 가좌로7길 1-8,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
1825,장충교회(별관),중구,서울시 중구 수표로 33,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
1830,방이동 성당,송파구,서울시 송파구 가락로42길 3,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1594,은천제일교회,관악구,서울시 관악구 성현로 10,02-871-7851,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1741,교회교육관,서대문구,서울시 서대문구 연세로2다길 8,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1746,정릉중앙교회,성북구,서울시 성북구 정릉로8다길 38,02-914-3203,www.jr.or.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
60,하이마트,중구,서울시 중구 다산로 210,02-2254-1411,http://www.himart.co.kr/,0,N,Y,Y,N,N,N,N,N,N,N,N,N
61,국민마트,강북구,서울시 강북구 삼양로 450,02-990-8793,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
526,개봉치안센터,구로구,서울시 구로구 경인로 293,02-2613-0110,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
673,중앙대우체국,동작구,서울시 동작구 흑석로10다길 7,02-812-9050,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
86,장안2동주민센터,동대문구,서울시 동대문구 사가정로 230-1,02-2171-6342,http://dong.ddm.go.kr/intro,0,N,N,Y,N,Y,N,N,N,N,N,N,N
93,서림동주민센터,관악구,서울시 관악구 신림로29길 6,02-879-4741,http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7160,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
419,월곡파출소(개운지구대),성북구,서울시 성북구 종암로32길 5,02-919-9417,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1479,원불교 가락교당,송파구,서울시 송파구 송파대로34가길 12,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
360,화곡2동주민센터,강서구,서울시 강서구 곰달래로37길  13,02-2600-7555,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=7&dcode=HG2,0,N,Y,Y,N,N,N,N,N,N,N,N,N
42,삼성디지털프라자,동대문구,서울시 동대문구 망우로 107,1588-3366,www.samsung.com/sec/support/digitalplaza/index_main.html ,0,Y,N,N,N,N,N,N,N,N,N,N,N
440,한강로파출소(용산파크타워142동 1층),용산구,서울시 용산구 서빙고로 67,02-795-0848,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1430,LIG아트홀,강남구,서울시 강남구 테헤란로  117,02-6900-3900,http://www.ligarthall.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
773,도봉1동우체국,도봉구,서울시 도봉구 도봉로  871,02-954-1698,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
211,증산동주민센터,은평구,서울시 은평구 증산서길 89,02-351-5395,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002313,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4077,유림어린이집,성동구,서울시 성동구 광나루로11길  22-1,02-468-8878,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4279,아이스타어린이집,강북구,서울시 강북구 삼양로114길 14,,,2,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3838,녹번동 노유자 신축(예쁜꿈어린이집),은평구,서울시 은평구 통일로63길  20,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4559,예진선교교회부설유치원,관악구,서울시 관악구 관악로12길 9,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1650,성락침례교회,구로구,서울시 구로구 신도림로  56-24,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1657,대신성결교회,구로구,서울시 구로구 경인로  31-24,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1659,잠실교회,송파구,서울시 송파구 동남로  187,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1850,문화촌동성교회,서대문구,서울시 서대문구 세검정로4가길 1,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4500,꽃들정원어린이집,은평구,서울시 은평구 가좌로12길 20-19,02-359-4677,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4496,톰소여어린이집,은평구,서울시 은평구 갈현로47길 12,02-355-4278,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
587,신월5동파출소,양천구,서울시 양천구 남부순환로31길 37,02-2693-0113,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1845,성민교회,관악구,서울시 관악구 난곡로 38,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1853,일심교회,송파구,서울시 송파구 거마로길  24,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2645,당산초등학교,영등포구,서울시 영등포구 선유로55길 32,02-2633-3850,www.dangsan.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2327,서울병원,은평구,서울시 은평구 진흥로  191,02-357-0515,www.seoul-hospital.com,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
4924,신라호텔,중구,서울시 중구 충무로 61,,,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2423,성애병원 본관,영등포구,서울시 영등포구 여의대방로53길 22,02-8407-114,www.ksungae.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2797,서울문성초등학교,금천구,서울시 금천구 시흥대로 460,02-867-1669,www.munsung.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2604,서울성북초등학교,성북구,서울시 성북구 성북로 102-10,02-764-5987,www.sungbuk.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4488,I(ai)어린이집,노원구,서울시 노원구 한글비석로49길 40,02-951-8891,http://cafe.naver.com/ihappy12,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2374,서울밝은세상 안과(한양타운),강남구,서울시 강남구 선릉로 823,02-3443-0880,www.iloveeye.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2816,동일초등학교,노원구,서울시 노원구 한글비석로 566,02-935-8225,www.dongil.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2610,월계초등학교,노원구,서울시 노원구 월계로45가길 10,02-999-2381,www.i-wolgye.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3506,서울과학기술대 아름관,노원구,서울시 노원구 공릉로 232,02-970-6114,http://www.seoultech.ac.kr/,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
3639,시사일본어학원,종로구,서울시 종로구 삼일대로17길 16,02-742-1595,,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
113,구의제1동주민센터,광진구,서울시 광진구 광나루로36길 56,02-450-1506,http://www.gwangjin.go.kr/office/index.jsp?dongId=06,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5899,행복한 극장,종로구,서울시 종로구 동숭동 1-133번지 동원빌딩 지하 1층,,,0,N,N,N,N,N,N,N,N,N,N,N,N
3477,서울과학기술대 제2학생회관,노원구,서울시 노원구 공릉로 232,02-970-6114,http://www.seoultech.ac.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3031,수락중학교,노원구,서울시 노원구 동일로 1729,02-2092-1911,www.surakm.net,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3668,대사학원A동,강서구,서울시 강서구 강서로  183,02-2602-3333,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2849,천일초등학교,강동구,서울시 강동구 구천면로  266,02-472-8700,www.chunil.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
5497,명보극장,중구,서울시 중구 마른내로 47,02-2274-2121,http://www.myungbo.com/,0,Y,N,N,Y,Y,N,N,N,N,N,N,N
1948,전등사,성북구,서울시 성북구 선잠로 12-18,,,0,N,Y,N,N,N,N,N,N,N,N,N,N
